,id,transcription
3142,U4Nx69IOFwY.mp4,It's going to disappear.
3143,U4Nx69IOFwY.mp4,I still say don't take action.
3144,U4Nx69IOFwY.mp4,Correct?
3145,U4Nx69IOFwY.mp4,"No, I still say it."
3146,U4Nx69IOFwY.mp4,It's going to disappear.
3147,U4Nx69IOFwY.mp4,George is probably going to go away now lot faster because of the vaccine it would go away without the vaccine George but it's going to go away a lot faster with the way without the vaccine sure over a period of time sure with time.
3148,U4Nx69IOFwY.mp4,It goes any deaths.
3149,U4Nx69IOFwY.mp4,It's going to disappear.
3150,U4Nx69IOFwY.mp4,It is disappearing and with vaccines are going to help Andy Therapeutics it will go away.
3151,U4Nx69IOFwY.mp4,"And as I say, we're rounding the turn where I don't need the corner."
3152,U4Nx69IOFwY.mp4,It's going away at a safe vaccine that eradicates the virus and quickly ends.
3153,U4Nx69IOFwY.mp4,The pandemic normal life will fully resume.
3154,U4Nx69IOFwY.mp4,That's all we want.
3155,U4Nx69IOFwY.mp4,We want normal life.
3156,U4Nx69IOFwY.mp4,We reached out to the White House and asked if they had any response to the president's continued use of such language here is what they said.
3157,U4Nx69IOFwY.mp4,But President Trump's actions have ensured that our country will defeat the virus and safely reopen the risks today are dramatically lower than they were only a few months ago with mortality rates falling over 80% operation warp speed has led to treatments to help patients recover quickly and soon we'll have a safe and effective vaccine with up to a hundred million doses this year and hundreds of Millions early next year the Trump Administration has also surged testing PPE personnel and capacity to protect the vulnerable help schools reopen and respond to conditions on the ground.
3158,U4Nx69IOFwY.mp4,Hey NBC News viewers.
3159,U4Nx69IOFwY.mp4,Thanks for checking out our YouTube channel subscribe by clicking on that button down here and click on any of the videos over here to watch the latest interviews show highlights and digital exclusives.
3160,U4Nx69IOFwY.mp4,Thanks for watching.
3161,Xmbl7GcGxwI.mp4,"As the novel coronavirus continues to spread more and more cities are escalating their tactics to keep the virus at Bay asking people to socially distance and in some cases to shelter in place, but some are not so lucky to have the ability to work from home."
3162,Xmbl7GcGxwI.mp4,Dr. Eric Choi Pena an Emergency Physician and the director of global health for northwell health gave us some tips for staying safe at work and number one thing.
3163,Xmbl7GcGxwI.mp4,To do is wash your hands either 20 seconds with soap and water or with a hand sanitizer.
3164,Xmbl7GcGxwI.mp4,That's greater than 60% alcohol because the main mode of transmission is going to be touching surfaces that someone is coughed or sneezed on and then touching your face.
3165,Xmbl7GcGxwI.mp4,So that's your first line of defense is hand-washing.
3166,Xmbl7GcGxwI.mp4,So comparing hand sanitizer the soap and water if you have the ability to use soap and water that's your best bet.
3167,Xmbl7GcGxwI.mp4,"So hand sanitizers are quick way to disinfect your hands in between soap and water washes, but soap and water really does have greater efficacy in Way droplets washing away viral particles and removing any soil or contaminants on your hands where virus could be hitting underneath the hand sanitizer essentially is a superficial clean."
3168,Xmbl7GcGxwI.mp4,"So if you've got no dirt and Grime on your hands and use hand sanitizer, it is effective at killing most things that are on your hands."
3169,Xmbl7GcGxwI.mp4,But any time you have any type of dirt or anything else for something to be hiding underneath that layer of dirt hand sanitizer isn't going to get it but water and soak will I also recommend at the beginning of the day wiping down areas that you're going to Tha Soft in your work area.
3170,Xmbl7GcGxwI.mp4,So keyboards phones Mouse I would disinfect with it any any householder or businesses that I think would work one of the other ways to catch the virus is to be in close contact with other people being next to another human being for greater than two minutes within six feet who's sick and showing symptoms definitely is a risk.
3171,Xmbl7GcGxwI.mp4,"The idea right now is we want to practice some social distancing between people so that if someone is sick, we're not within six feet of them as much as possible."
3172,Xmbl7GcGxwI.mp4,"The other thing is avoiding Gatherings of greater than 5 People that aren't absolutely essential to business is probably a good a good temporary measure but social distancing is not always feasible, especially when your work involves person-to-person contact."
3173,Xmbl7GcGxwI.mp4,So the service industry is a tough area and if they're especially tough because they also don't have any sick time often if they don't work.
3174,Xmbl7GcGxwI.mp4,They're not making money.
3175,Xmbl7GcGxwI.mp4,So that's something that Society is in general.
3176,Xmbl7GcGxwI.mp4,"We have to take a look at because you know, they really do have kind of a financial imperative to work through all sick to the worst thing someone in the services."
3177,Xmbl7GcGxwI.mp4,Industry could do is work while sick but the things that they can do to protect themselves disinfect their hands.
3178,Xmbl7GcGxwI.mp4,"Make sure that every time the touching someone else's credit card touching a check touching touching something that another human being is taxed in the course of their job that before they do anything like certain or touch their face, but their disinfecting with warm soapy water or hand sanitizer."
3179,Xmbl7GcGxwI.mp4,The handshake is a tough thing is it's really ingrained in our culture.
3180,Xmbl7GcGxwI.mp4,Right?
3181,Xmbl7GcGxwI.mp4,"I mean, you know, even now, you know, I'm meeting people part of me is like resisting the urge to extend my hand out to shake people's hands."
3182,Xmbl7GcGxwI.mp4,"So I Having something with a gesture the elbow is certainly I think the safer thing than the fist bump just having that momentary contact with an area that's not going to go anywhere near your face, you know even just kind of a slight nod or a bow oftentimes."
3183,Xmbl7GcGxwI.mp4,I get kind of the the job done.
3184,Xmbl7GcGxwI.mp4,We need to keep calm.
3185,Xmbl7GcGxwI.mp4,"We had to kind of take this with the appropriate level of seriousness protect the people that are at risk of having worse outcomes, but the rest of us need to just kind of take the anxiety down one notch realize that we're going to get through this it's going to be here."
3186,Xmbl7GcGxwI.mp4,It's going to pass through our communities.
3187,Xmbl7GcGxwI.mp4,"He's and so we really just need to kind of do things that are smart, but try to avoid panic."
3188,o74nLLD7YCY.mp4,Coronavirus obviously has created a global state of uncertainty.
3189,o74nLLD7YCY.mp4,I think we're going to be having a mental health crisis now covid-19 can be characterized as a pandemic normality as it was before will not come back full on until we get a vaccine for this.
3190,o74nLLD7YCY.mp4,It's important to recognize both the immediate and the long-term impacts that this pandemic can have on people's mental.Health there are different phases of mental health distress that when experiences at different points in a pandemic.
3191,o74nLLD7YCY.mp4,The other difference is that probably distinguish it from other disasters would be the level of self-isolation physical distancing travel restrictions.
3192,o74nLLD7YCY.mp4,I am dr. Sandy Osaka lingam psychiatrist and vice president at the Centre for addiction and mental health well starts with a fever and feels like the flu a mystery illness known as severe acute respiratory syndrome or SARS during SARS.
3193,o74nLLD7YCY.mp4,We saw kind of initial rates of General psychological distress that exceeded amount that we would normally expect emergence of depression anxiety early on and then individuals that were involved.
3194,o74nLLD7YCY.mp4,We also see Persistence of some of those symptoms.
3195,o74nLLD7YCY.mp4,For science get out of here.
3196,o74nLLD7YCY.mp4,"If we go to other disasters like 9/11, for example, it's a kind of disaster."
3197,o74nLLD7YCY.mp4,That was abrupt.
3198,o74nLLD7YCY.mp4,I think it's different in the sense of what we're seeing right now those who are closest to it.
3199,o74nLLD7YCY.mp4,We had losses who were involved as First Responders were more likely to suffer post-traumatic stress disorder symptoms depression anxiety and distress and we do have studies that are decades later that still show that there are some residual effects for some individuals And I suspect that for many people.
3200,o74nLLD7YCY.mp4,They're going to need support Beyond covid-19.
3201,o74nLLD7YCY.mp4,Looking after your mental health is of course as important as taking care of your physical health.
3202,o74nLLD7YCY.mp4,The most common things were going to know if this are going to be tied to anxiety and mood disorders.
3203,o74nLLD7YCY.mp4,"Hi, my name is dr. Raymond abdur Rahman."
3204,o74nLLD7YCY.mp4,I'm a clinical and Consulting psychologist with an expert on anxiety and Trauma to hear my top tips on how to cope.
3205,o74nLLD7YCY.mp4,Number one as in this is the biggest one of all stay in contact with other people.
3206,o74nLLD7YCY.mp4,The biggest thing that we are missing is contact with with the people that we care about our co-workers a good old-fashioned phone call being in touch with social media is number one.
3207,o74nLLD7YCY.mp4,"Number two, we want to manage the amount of information coming and we need to be informed the World Health Organization is now calling the global coronavirus outbreak a pandemic news."
3208,o74nLLD7YCY.mp4,Is tough the predictions blunt a we don't need to be inundated with a lot of information.
3209,o74nLLD7YCY.mp4,So limit your access to the Newt set a time where you can actually touch base and find out what you need to and then carry on with your regular day number three have a regular routine as close as possible.
3210,o74nLLD7YCY.mp4,It won't be what you're used to but said we're taking as much as you can and so my next point is ultimately about learning to be okay with things not being perfect.
3211,o74nLLD7YCY.mp4,We have to revisit what it means to be professional.
3212,o74nLLD7YCY.mp4,We won't be as productive.
3213,o74nLLD7YCY.mp4,"We want to have this balance between, you know, being active and busy but not overdoing it to the point that we're stressing ourselves out."
3214,o74nLLD7YCY.mp4,Behind that need to be productive is this fear that somehow our sense of self-worth is tied to producing a lot.
3215,o74nLLD7YCY.mp4,What matters most is that we get through this with a sound state of mine and a healthy state of well-being.
3216,o74nLLD7YCY.mp4,We need to change our thoughts from the what if to the now what that gives us some sense of control.
3217,o74nLLD7YCY.mp4,But more were able to write them down that will give us greater control over things instead of just looping them through in our heads.
3218,o74nLLD7YCY.mp4,And if our anxiety gets to a physical level of panic and that might be the case for many people watch how we breathe what we might not be realizing.
3219,o74nLLD7YCY.mp4,It is our body might be prepping for an alarm system start to read from your nose in a commoner Loxley.
3220,o74nLLD7YCY.mp4,There's a lot of videos on YouTube on relaxed breathing.
3221,o74nLLD7YCY.mp4,That's also good way to stay calm.
3222,o74nLLD7YCY.mp4,And last but not least there's a lot of mental health providers who are providing phone consultation or video consultation except that there's a lot of organizations around around the world.
3223,o74nLLD7YCY.mp4,Actually that are now producing free Access to Health Resources about a management to help me this time look for them follow those tips.
3224,o74nLLD7YCY.mp4,That's one of the best things you can do.
3225,OSie2SsVXqQ.mp4,"Hi, I'm Rebecca Stewart a Public Health Service Officer and nurse practitioner."
3226,OSie2SsVXqQ.mp4,The covid-19 pandemic has changed our lives in many ways.
3227,OSie2SsVXqQ.mp4,We've started wearing cloth face coverings physically distancing ourselves from others and washing our hands a lot more often with all the precautions.
3228,OSie2SsVXqQ.mp4,We've been taking and with worries about catching coronavirus when we leave our homes.
3229,OSie2SsVXqQ.mp4,You may be wondering if it'sI have to get medical care during these times.
3230,OSie2SsVXqQ.mp4,It's especially important to pay attention to your health.
3231,OSie2SsVXqQ.mp4,"If you feel sick or have any concerns about your health, whether it's related to coronavirus or not."
3232,OSie2SsVXqQ.mp4,You should reach out to your healthcare provider.
3233,OSie2SsVXqQ.mp4,If you have Urgent health needs you should seek out Medical Care immediately.
3234,OSie2SsVXqQ.mp4,You need to continue to take care of your day to day Health needs such as taking medicine for chronic health conditions.
3235,OSie2SsVXqQ.mp4,"He's receiving preventive care like vaccines and getting recommended screenings for serious health problems, like cancer start with one step contact your healthcare provider by phone email or through an online patient portal together with your provider."
3236,OSie2SsVXqQ.mp4,You can decide the best way to move forward with your health care needs your provider May set up an appointment with you through video chat or over the phone.
3237,OSie2SsVXqQ.mp4,Or they may schedule an in-person visit if you need an in-person visit asked what steps they're taking to protect your health and keep everyone safe.
3238,OSie2SsVXqQ.mp4,It may feel scary to seek out medical care.
3239,OSie2SsVXqQ.mp4,"Now when we're all dealing with covid-19, but your healthcare provider is there to help you by offering the care."
3240,OSie2SsVXqQ.mp4,You need to best manage your health in the safest way possible.
3241,K7FjL0Lo-RM.mp4,This is my sincere reflection in this time of mass infection in the style of Hiawatha.
3242,K7FjL0Lo-RM.mp4,I wonder why I'll offer in our memory.
3243,K7FjL0Lo-RM.mp4,We carry images of February hugs and kisses making merry in a time now legendary now.
3244,K7FjL0Lo-RM.mp4,The people we are stuck with are the ones we must put up with and what's worse a vice versa up the wall.
3245,K7FjL0Lo-RM.mp4,"We drive each other mother father sister, brother kissing cousin uncle art."
3246,K7FjL0Lo-RM.mp4,Can we get on?
3247,K7FjL0Lo-RM.mp4,"Yes, we can't now is the time to stop and step back back from normal social contact to perpetuate existence wash your hands and keep your distance."
3248,K7FjL0Lo-RM.mp4,Some of us don't do the right things.
3249,K7FjL0Lo-RM.mp4,This is why we can't have nice things those who won't do lockdown let down those who get down with the shot down.
3250,K7FjL0Lo-RM.mp4,There are dips the expand out on picnics numbskulls dingbats dumbbell dimwits know you nitwits that is not what's meant by shut down all by lockdown know if we're to be protected we must To that.
3251,K7FjL0Lo-RM.mp4,We are infected must revise the pecking order of praise the Scherer not the hoarder praise our carers in their key roles all our heroines and heroes couriers.
3252,K7FjL0Lo-RM.mp4,It's time to tip them nurses doctors.
3253,K7FjL0Lo-RM.mp4,Let's equip them as Casey is exponential and our fears and tears torrential their courageous care reminds us of the currency of kindness reveals our power our potential now we find out what's essential.
3254,wQ_gm1d17R4.mp4,"live now with the story Shannon Yeah, there's still so much that we don't know about this virus."
3255,wQ_gm1d17R4.mp4,It seems like the duration and the range of symptoms seems to be different for everyone.
3256,wQ_gm1d17R4.mp4,Shannon Fela is 31 she's always been healthy and active.
3257,wQ_gm1d17R4.mp4,"So when she started feeling sick around March 12th, the Chicago woman thought it was just a cold around day 13 14."
3258,wQ_gm1d17R4.mp4,I actually lost all of my smell and taste and I still don't have it back to this day.
3259,wQ_gm1d17R4.mp4,So that was another indicator where I started to get a little bit more worried after being tested for strep her symptoms continued to get worse out explain it is it feels like there's like a 300-pound person sitting on my chest.
3260,wQ_gm1d17R4.mp4,"And when it got really bad, I felt like I was almost breathing from a straw last Thursday."
3261,wQ_gm1d17R4.mp4,Shannon finally went to the emergency room at Northwestern.
3262,wQ_gm1d17R4.mp4,This is the first time I've ever had a hospital experience.
3263,wQ_gm1d17R4.mp4,So you're thrown into this room.
3264,wQ_gm1d17R4.mp4,You're getting your blood taken.
3265,wQ_gm1d17R4.mp4,You're getting x-rays.
3266,wQ_gm1d17R4.mp4,You're getting your vitals taken.
3267,wQ_gm1d17R4.mp4,You have an EKG hooked up to you and you're getting a swab up your nose it is it is scary and to do it alone is even scarier Shannon's oxygen levels dipped and her heart rate race.
3268,wQ_gm1d17R4.mp4,It but she never had a fever or chills after five days in the hospital her doctors confirmed.
3269,wQ_gm1d17R4.mp4,She had covid-19.
3270,wQ_gm1d17R4.mp4,I just want to kind of let everyone know that although that is going to be the primary case you may have it and you don't have any fever and you don't have any chills so know that like symptoms and case to case is going to look so different after 22 days with symptoms.
3271,wQ_gm1d17R4.mp4,"Shannon says, she's finally starting to feel better right now."
3272,wQ_gm1d17R4.mp4,"I'm I am Ling quite a bit better, but I do still have a little bit of tightness shortness of breath in my chest, especially even when I get up to Small Things, like go to the bathroom or you know, try to wash the dishes and now the channon's out of the hospital she says she plans to donate blood and plasma to help people in the medical community try and figure out more about this virus."
3273,wQ_gm1d17R4.mp4,She says she plans to stay in self quarantine for the next several weeks reporting live Shannon.
3274,uJ1XymENzRk.mp4,Events have been cancelled and many are taking precautions because of covid-19.
3275,uJ1XymENzRk.mp4,But is this an over reaction?
3276,uJ1XymENzRk.mp4,I don't think it's an over reaction.
3277,uJ1XymENzRk.mp4,I think it is important to be cautious.
3278,uJ1XymENzRk.mp4,I think it is also very important to not get hysterical about the situation.
3279,uJ1XymENzRk.mp4,We need to educate ourselves.
3280,uJ1XymENzRk.mp4,It's almost inevitable.
3281,uJ1XymENzRk.mp4,The cases will appear in Erie County and the Greater Buffalo area.
3282,uJ1XymENzRk.mp4,"Both doctors say most infected people recover, but there are certain groups at a higher risk individuals that may have have certain types of cancers are HIV infection and people who have pre-existing conditions, like heart failure or stroke other ones who are more predisposed to the more complicated forms of the infection as well as diabetics and people in their 70s 80s and above if you know someone who fits these descriptions this affects you too, if you're living or a frequent contact with an individual that has that increased risk, then you should behave the same and the same fashion as they do although you Not have a significantly bad outcome from getting infected."
3283,uJ1XymENzRk.mp4,You will be putting them at risk to keep you and your loved ones safe doctors say to keep your hands clean and avoid large crowds.
3284,uJ1XymENzRk.mp4,You certainly don't want to panic and become a Hermit.
3285,uJ1XymENzRk.mp4,So it suggests perhaps instead of shopping at Wegmans on Sunday morning when the produce section is wall-to-wall perhaps you should do that later in the evening when it's less crowded.
3286,uJ1XymENzRk.mp4,If you are at high risk and have symptoms.
3287,uJ1XymENzRk.mp4,Call your doctor before going in.
3288,uJ1XymENzRk.mp4,"Person, I think that population needs to be super careful."
3289,uJ1XymENzRk.mp4,But the average population.
3290,uJ1XymENzRk.mp4,I don't think needs to go to the point where they need to sell quarantine themselves right away in Buffalo tail wraps 7 Eyewitness News.
3291,MnxO48joRZQ.mp4,It's so much easier to fight an epidemic like covid-19 when you have a strong underlying health system.
3292,MnxO48joRZQ.mp4,Thailand has spent 40 years committing itself to and investing in its Public Health infrastructure.
3293,MnxO48joRZQ.mp4,This is really where the rubber hits the road in a pandemic.
3294,MnxO48joRZQ.mp4,Thailand has experienced several.
3295,MnxO48joRZQ.mp4,I'll break off very large scale starting from science back in 2003.
3296,MnxO48joRZQ.mp4,"Those taught us lessons make us prepare for the big pandemic we started our Implementation of the pressure of ihr capacity in 2006 2007 and also improve our Public Health Emergency Management in early, March we start to see and Rapid increasing of local transmission."
3297,MnxO48joRZQ.mp4,The number of new cases gradually reduced through April and May.
3298,MnxO48joRZQ.mp4,This is something that who emphasizes the countries again?
3299,MnxO48joRZQ.mp4,And again the need to be able to identify cases isolate and treat them and quarantine and Trace contacts is so important.
3300,MnxO48joRZQ.mp4,Keep garlic America is a light tap Holloman Lang died.
3301,MnxO48joRZQ.mp4,Village Health volunteers Ordinary People Who devoted themselves to take care of their friends or family within their Village the strength of the Village Health volunteers has contributed significantly for the Thai government to keep things under control.
3302,MnxO48joRZQ.mp4,the Mutual Of My Life Konami me pee on people and then also to an actual human being Are you paying McCorkle copy young Bob and Tom.
3303,MnxO48joRZQ.mp4,"Hope I took one look one God so in China Danny, how are now coach and Amy Kwon Do not call me sukhavati DI Nicola chow mein mother country me super happy."
3304,MnxO48joRZQ.mp4,V-day genetically map in Osaka.
3305,MnxO48joRZQ.mp4,"Village Health Volunteers in the migrant Health volunteers, they are really the eyes and ears of the health system in the community."
3306,MnxO48joRZQ.mp4,I think it's really this trust between the community and the helical system.
3307,MnxO48joRZQ.mp4,It's doctors.
3308,MnxO48joRZQ.mp4,It's nurses its Allied health professionals and it's Village volunteers that makes this whole system runs.
3309,MnxO48joRZQ.mp4,So effectively I think one of the very good reason that we can manage covid-19 very well was that if you look at Ty cultures whenever we have crisis the time you g night.
3310,MNS68IyfKvs.mp4,In the fight against covid-19 researchers need to know where it is and how it's spreading.
3311,MNS68IyfKvs.mp4,"What we're trying to do is to improve the understanding of how the covid-19 pandemic is progressing across England around the world researchers are starting Community transmission studies to try and gather enough data to inform Public Health policies, but to get enough data, they need to find a way of testing people at home."
3312,MNS68IyfKvs.mp4,Don't eat or swallow any part of the kit people.
3313,MNS68IyfKvs.mp4,Me got it.
3314,MNS68IyfKvs.mp4,I'm Anna and today I'm going to be doing an antibody test for covid-19.
3315,MNS68IyfKvs.mp4,I'm one of the first guinea pigs for a home antibody tests being trialed here in the UK.
3316,MNS68IyfKvs.mp4,So I'm involved in a study called react and react stands for Real Time assessment of community transmission Christina Aitchison at Imperial College.
3317,MNS68IyfKvs.mp4,London is part of the team behind the study.
3318,MNS68IyfKvs.mp4,Before rolling out a full-scale community transmission study.
3319,MNS68IyfKvs.mp4,They need to First figure out where the kits like these are accurate and usable to test for accuracy.
3320,MNS68IyfKvs.mp4,The team are comparing self-administered results with proper blood tests in the lab to test for usability.
3321,MNS68IyfKvs.mp4,"They've posted home test kits to 10,000 randomly selected people including me."
3322,MNS68IyfKvs.mp4,So what we're really trying to understand here in the usability study is firstly whether people can perform the test at home.
3323,MNS68IyfKvs.mp4,And it's not what changes we can make to the test or instructions to improve people's ability to carry out the test at home.
3324,MNS68IyfKvs.mp4,"Oh, no, it's just going back up."
3325,MNS68IyfKvs.mp4,There are of sprayed blood everywhere.
3326,MNS68IyfKvs.mp4,"No, no, okay got it in and secondly can people read and interpret the test results."
3327,MNS68IyfKvs.mp4,And if not what changes can we make to the wording and messaging to improve people's ability to understand what the result means for them antibody tests like this.
3328,MNS68IyfKvs.mp4,"They aren't designed to tell me if I currently have covid-19, but could tell me if I've been infected before in this case by testing for a type of antibody called IGG."
3329,MNS68IyfKvs.mp4,"It's a really what we're most interested in is IGG as a marker as a potential market for long term of unity, certainly another infections."
3330,MNS68IyfKvs.mp4,It is a mark of long-term immunity.
3331,MNS68IyfKvs.mp4,But as yet we don't know if it is for covid-19 immunologist still working to find out whether having had the novel coronavirus and having IGG antibodies in your blood will in fact protect you from Catching it again in the future until then my results aren't very much used to me.
3332,MNS68IyfKvs.mp4,Personally.
3333,MNS68IyfKvs.mp4,I'll still be observing social.
3334,MNS68IyfKvs.mp4,Dancing like everyone else but for Christina and her team my data can help get the home antibody testing kits in top shape for the next round of tests.
3335,MNS68IyfKvs.mp4,Once we've optimized usability for home testing.
3336,MNS68IyfKvs.mp4,Then we plan to roll out the test to a hundred thousand randomly selected people across England to assess the prevalence of past infection in the community.
3337,MNS68IyfKvs.mp4,In the meantime.
3338,MNS68IyfKvs.mp4,There's a lot of work to do.
3339,MNS68IyfKvs.mp4,I've worked a lot on weekends over the last two or three months.
3340,MNS68IyfKvs.mp4,It's things are changing all the time every other day in the news.
3341,MNS68IyfKvs.mp4,You hear about it.
3342,MNS68IyfKvs.mp4,Another test be it be it as a new swab test or a game-changing antibody test.
3343,MNS68IyfKvs.mp4,People are very desperate to and Keen to know when we're going to get back to some level of a normality.
3344,MNS68IyfKvs.mp4,"So with that in mind whistle whistle of happy to be working twice as hard,"
3345,zr5uN32mkhU.mp4,When people say to me a lot of things are broken in the response to covid in the US the response has not been good.
3346,zr5uN32mkhU.mp4,The one thing that hasn't been broken is the research infrastructure face one is is the one where you it's about safety and immunogenicity.
3347,zr5uN32mkhU.mp4,"So you take a very small group of people healthy individuals that you give the vaccine to a determine if it's safe and be determined in that case of a vaccine if it produces antibodies, you try to define the maximum possible dose that is safe to produce a maximum antibody response and for that you go into different populations you Take younger older, especially older individuals because they don't respond as well."
3348,zr5uN32mkhU.mp4,This is sort of the where the rubber meets the road.
3349,zr5uN32mkhU.mp4,This is where you take people you give the vaccine you compared to Placebo large populations to see if it actually protects.
3350,zr5uN32mkhU.mp4,They're not skipping any stage.
3351,zr5uN32mkhU.mp4,It's just being done a very quick face is just being done faster than it would normally be the time from virus identification to the first injection humans was 65 days.
3352,zr5uN32mkhU.mp4,I mean that is the speed of light that is so fast that it's just unbelievable.
3353,zr5uN32mkhU.mp4,"Hey, thanks for watching."
3354,zr5uN32mkhU.mp4,If you like this video check out these other videos from USA Today to stay up-to-date with all the latest news.
3355,GfqGJXLfq-c.mp4,This conference has shown that Infidel mix is a topic that spans so many disciplines and I really believe it's shown me that the answer lies at the Confluence of all of these different perspectives.
3356,GfqGJXLfq-c.mp4,It's really shown the need to think about how we perceive and process information how we understand and Elevate expertise.
3357,GfqGJXLfq-c.mp4,And also how we intervene in complex environments.
3358,GfqGJXLfq-c.mp4,"And I think that's the about not only what information is communicated to different audiences, but how it is translated and then received and the real importance of understanding different communities perceptions of what is valuable."
3359,GfqGJXLfq-c.mp4,I think in terms of thinking about what we need to explore in scrutinize further in this realm is really understanding that relationship between trust and expertise trying to get a sense of which kind of expert is.
3360,GfqGJXLfq-c.mp4,You need to be preferable in different communities and are there Universal standards that we can try and Elevate?
3361,GfqGJXLfq-c.mp4,I think that's critical for thinking further about the kind of intervention.
3362,GfqGJXLfq-c.mp4,We might want to make in order to help identify trustworthy sources of expertise.
3363,0pVEO0bkreA.mp4,During this time where so many of us are being encouraged to stay at home.
3364,0pVEO0bkreA.mp4,"We understand that people are getting cabin fever and may feel like they need to spend some time outside and certainly spending time outdoors and getting physical activity is something that we still currently support but be thoughtful about the time that you are spending out there avoid those high traffic areas don't go to the places where you know, they're going to be lots of people in order to continue to spend this time outside and enjoy this lovely Spring weather."
3365,0pVEO0bkreA.mp4,We still have to maintain that social distancing so that 2 meter or 6 feet rule is going to be what you want to achieve when you're out and about going for a run or having a hike in the in the forest.
3366,Up1UY6L-Bmo.mp4,"Let's get more on that wavering guidance from the CDC by talking to our David agus who joins us now, dr. Agus good morning to you."
3367,Up1UY6L-Bmo.mp4,So the CDC was already saying that the virus spreads easily and rapidly between people but it was focused on the droplets that hang in the air as opposed to these aerosols.
3368,Up1UY6L-Bmo.mp4,Which float I guess four hours.
3369,Up1UY6L-Bmo.mp4,How big is that distinction?
3370,Up1UY6L-Bmo.mp4,"Well, you know the droplets are within six feet when you and I speak droplets come out and we know that is the dominant mode of transmission of the virus period that being said aerosols the virus can float in the air linger longer and further that maybe a mode of transmission."
3371,Up1UY6L-Bmo.mp4,"It's not the dominant mode, but it may be a motive transition."
3372,Up1UY6L-Bmo.mp4,"We just don't know what you're seeing is the sausage being made for the first time in front of the American public, right?"
3373,Up1UY6L-Bmo.mp4,"We are learning the science as we go in this New we normally know the science because viruses have been around for a long time as other diseases, but here we're learning as we go."
3374,Up1UY6L-Bmo.mp4,Do you think the CDC given the challenges?
3375,Up1UY6L-Bmo.mp4,"It's had recently with maintaining public trust should have just kept the guidance up we heard dr. Ulster home from the University of Minnesota say actually, this is good science."
3376,Up1UY6L-Bmo.mp4,It was fine.
3377,Up1UY6L-Bmo.mp4,Why not publish it?
3378,Up1UY6L-Bmo.mp4,"You know, what's interesting."
3379,Up1UY6L-Bmo.mp4,Is that science going up on a website and then literally a day or two later somebody finding that and putting that into the media I do think is the wrong way to go.
3380,Up1UY6L-Bmo.mp4,I think that there needs to be a conversation whenever there's a change explain it in detail because there are a lot of policy implications for changing that guidance.
3381,Up1UY6L-Bmo.mp4,And so I think that we deserve a conversation we deserve an explanation of what are the data and why not just to change on a website.
3382,Up1UY6L-Bmo.mp4,So how would our lives change if this guidance became New rule at the CDC that this was a virus spreading through aerosolized particles.
3383,Up1UY6L-Bmo.mp4,"Well, it would change how we isolate patients in a hospital for example, and they would need specialized rooms and that have specialized ventilation which we don't have that many of them in the country."
3384,Up1UY6L-Bmo.mp4,It would change some of the requirements for opening schools restaurants indoor places to require certain ventilation requirements that are now not always there in many of these establishments.
3385,Up1UY6L-Bmo.mp4,So this is a big policy change if it goes through I think discussion needs to happen.
3386,Up1UY6L-Bmo.mp4,"All right, so but for the moment we're King droplets and we're thinking six feet no more and we await further word from the CDC and dr. De Vegas."
3387,Up1UY6L-Bmo.mp4,Thank you very much.
3388,Up1UY6L-Bmo.mp4,"Well, and and we're thinking masks masks."
3389,Up1UY6L-Bmo.mp4,Of course mast cells they block everything goes without saying.
3390,Up1UY6L-Bmo.mp4,All right.
3391,Up1UY6L-Bmo.mp4,Thank you very much.
3392,Up1UY6L-Bmo.mp4,Dr. Agus.
3393,XvfvI1sbzKo.mp4,Nice American Community.
3394,XvfvI1sbzKo.mp4,I'm Adam Brady.
3395,XvfvI1sbzKo.mp4,I'm board certified in infectious disease and internal medicine and I see patients at Samaritan infectious disease in Corvallis.
3396,XvfvI1sbzKo.mp4,It is very important for all of us to follow these basic steps to avoid spreading infection steps that you can take to prevent spreading the flu and the common cold will also help prevent the spread of Coronavirus.
3397,XvfvI1sbzKo.mp4,Wash your hands often with soap and water for 20 seconds.
3398,XvfvI1sbzKo.mp4,If soap is not available use an alcohol-based hand sanitizer avoid touching your eyes nose or mouth avoid close contact with people who are sick.
3399,XvfvI1sbzKo.mp4,Stay home while you were sick and avoid contact with others cover your cough or sneeze with the tissue then throw it away.
3400,XvfvI1sbzKo.mp4,If you don't have a tissue cough into your elbow clean and disinfect objects and surfaces that you frequently touch around the house the Oregon Health Authority and Centers for Disease Control and prevention websites offer.
3401,XvfvI1sbzKo.mp4,Very helpful self care tips the Centers for Disease Control and prevention recently recommended the use of cloth.
3402,XvfvI1sbzKo.mp4,Face coverings in public areas where it is difficult to remain social distancing such as grocery stores and pharmacies medical grade Surgical and in 95 Mass must continue to be reserved for healthcare workers.
3403,XvfvI1sbzKo.mp4,Thanks to each of you for doing your part to prevent the spread of coronavirus and help us to build healthier communities together.
3404,vxIzke8IISQ.mp4,"Hello friends today, we'll learn about Novell coronavirus."
3405,vxIzke8IISQ.mp4,Mmm coronavirus has are a type of virus.
3406,vxIzke8IISQ.mp4,There's so many different kinds and some caused several diseases the 2019.
3407,vxIzke8IISQ.mp4,No Veil or new coronavirus has been named SARS Covey to and the disease it causes is called coronavirus disease 2019 or covid-19 it.
